PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,CustomTags,CustomLabel,TagSet
70,2026-06-24,16:01:20.56,"Fleck, Jax",1000360547,Right,,,,,,Splitter,Live,,73.29822,1.139382212,-4.711623516,1207.472332,245.3882262,2:15,5.64873,2.71095,5.58678,-47.17858,5.4053,11.97635,2.78474,-0.70006,67.39312,-7.623417824,-2.481921772,0.5219125072,-7.65606,2.57364,-2.31388,50,5.71618,8.42422,-106.30434,0.79269,-8.78732,17.70769,-29.22013,6360aa8c-48c4-4ccf-bfd6-e98b313b29a6,09a40e25-d9f5-4ff6-8f16-977d86eae17e,72.21984,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,ffd07079-1768-426f-be10-9bda371c6ec0,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
71,2026-06-24,16:01:52.34,"Fleck, Jax",1000360547,Right,,,,,,Fastball,Live,,82.22925,-0.7097442772,-4.657608888,2083.023568,225.3670375,1:30,5.4815,2.85711,5.93572,-28.70591,12.99284,13.22479,2.42879,-0.37066,74.4592,-6.120030415,-2.162664618,0.4647644465,-8.60028,7.25595,-2.49277,50,5.4087,9.3253,-119.23667,-2.32621,-12.25291,25.14891,-21.83642,7eb08d47-be3e-4829-9332-73ee32bc461a,09a40e25-d9f5-4ff6-8f16-977d86eae17e,81.10009,Pitching,23360159,,,,,,,,,,,,,,,,,,,,0.7391339466,2082.850243,0.999916792,,5bec371c-a947-493e-bb01-34afc47d7238,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
72,2026-06-24,16:02:39.66,"Fleck, Jax",1000360547,Right,,,,,,Splitter,Live,,74.55414,0.1699158899,-2.972160744,1306.513001,282.1169623,3:30,5.65494,2.66174,5.37736,-53.42176,-2.01088,9.17242,1.36261,0.63773,68.45624,-9.724664846,-1.259079013,0.5160584643,-5.7387,-1.11634,-2.40221,50,5.63307,5.35063,-108.26164,-1.25323,-6.77282,19.88648,-33.49156,12ec6e11-b993-4b6e-ab7d-7765afc38e6c,09a40e25-d9f5-4ff6-8f16-977d86eae17e,73.03909,Pitching,23360159,,,,,,,,,,,,,,,,,,,,33.13728687,1094.025839,0.8373631478,,eeb7b1c0-5460-4916-8883-9c48a0dd6cf4,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
73,2026-06-24,16:03:02.73,"Fleck, Jax",1000360547,Right,,,,,,Slider,Live,,68.10863,5.616269431,0.6811293242,2033.578601,79.86711613,8:45,5.4378,2.98013,4.73715,-66.72748,-2.89176,-15.70522,5.2217,2.31744,61.56006,-6.695951027,-2.228319753,0.5750468904,8.35969,-3.22696,-3.0352,50,5.94736,-0.70889,-98.41307,7.71933,8.11828,17.04502,-35.30782,7459b73a-d37e-4610-947f-7c70d6c9f568,09a40e25-d9f5-4ff6-8f16-977d86eae17e,65.54672,Pitching,23360159,,,,,,,,,,,,,,,,,,,82.15380957,56.41498594,1124.922151,0.5531736765,8:45,70ae5642-0c3e-4274-b64c-f366b9340353,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
74,2026-06-24,16:03:24.37,"Fleck, Jax",1000360547,Right,,,,,,Slider,Live,,68.80583,2.664917322,-2.214852682,2099.83216,72.25644262,8:30,5.37286,2.67916,5.38869,-65.72222,-5.09117,-15.83667,2.39704,-0.71719,63.0903,-9.524869493,-5.170957117,0.5604268538,7.73037,-3.52269,-2.47062,50,5.56561,4.28943,-99.83543,2.87321,7.72434,17.56762,-35.69399,e910715a-183a-4a13-a498-0925e5999ffa,09a40e25-d9f5-4ff6-8f16-977d86eae17e,67.25666,Pitching,23360159,,,,,,,,,,,,,,,,,,,,58.91479051,1084.169114,0.5163122722,,f6e80a61-7030-4b2c-8eb0-1eb3533acbfe,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
75,2026-06-24,16:03:39.08,"Fleck, Jax",1000360547,Right,,,,,,Fastball,Live,,82.38758,-0.3244994446,-3.712747901,2106.330267,227.7112418,1:30,5.81277,2.65664,5.52966,-29.23106,12.9622,14.31362,3.07291,0.3744,74.38151,-5.806420026,-1.02361095,0.4675122362,-8.8181,7.02599,-2.34354,50,5.76547,7.30336,-119.51128,-1.60094,-12.58915,25.80408,-22.1434,38e34758-cee9-40ed-b06e-a136b8dc14b8,09a40e25-d9f5-4ff6-8f16-977d86eae17e,80.62343,Pitching,23360159,,,,,,,,,,,,,,,,,,,,29.28123099,1837.203476,0.872229538,,07c5b8c0-1639-41c5-bc19-e0b416ca317c,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
76,2026-06-24,16:03:55.04,"Fleck, Jax",1000360547,Right,,,,,,Splitter,Live,,75.40723,-2.859705694,-6.210950155,1202.018747,220.6797961,1:15,5.56173,3.05565,5.44795,,,,,,,,,,-7.56393,7.59956,-2.51355,50,5.28242,11.52944,-108.95194,-6.58033,-9.11923,18.6043,-23.01186,3eae4ce7-a8c3-4785-9313-e8b84968e10c,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,35.01029445,984.512223,0.8190489754,,8362c512-4fc5-4fba-8e62-e5e7b3aab6de,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
77,2026-06-24,16:04:31.38,"Fleck, Jax",1000360547,Right,,,,,,Splitter,Live,,72.63217,0.7933263156,-4.356282627,1238.870504,301.7318461,4:00,5.77897,2.42052,5.27963,-59.98638,-4.96862,7.96939,1.52727,-1.01394,66.16764,-10.33076343,-2.867307384,0.5338544356,-5.62448,-2.88764,-2.02863,50,5.80869,7.78424,-105.20505,-0.27098,-6.20956,20.3353,-35.36207,f3131709-ce9e-4588-be97-c0c32f6f5098,09a40e25-d9f5-4ff6-8f16-977d86eae17e,70.60434,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,45564481-2da6-4326-b740-edacb43d032c,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
78,2026-06-24,16:04:53.81,"Fleck, Jax",1000360547,Right,,,,,,Fastball,Live,,83.56497,-0.9140056698,-4.199152118,2193.338649,218.525164,1:15,6.05062,2.50979,,-25.12235,17.61648,14.07671,3.08213,-0.33298,75.56677,-5.520778123,-1.615542213,0.4705250077,-8.48241,9.3041,-2.07437,50,5.92892,8.34673,-120.94087,-2.88555,-12.46078,25.38455,-18.50619,6fb5f1bb-d417-4350-9710-9bc790c15590,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,32.92537562,1841.042877,0.8393792167,,d7d58196-62e5-4e3d-95cc-e25979a245c4,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
79,2026-06-24,16:09:36.85,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,80.30847,0.6526449637,-5.090746928,2023.578818,248.0059212,2:15,5.54192,2.49735,5.18753,-36.98356,7.86119,19.68114,3.07631,-0.66374,72.94557,-6.209877021,-1.436496872,0.4819780275,-11.85518,3.94848,-2.03881,50,5.57522,9.71638,-116.27665,0.12317,-16.15122,22.79744,-26.79473,86e127e6-ee56-4fc3-a231-48e66c33c1bc,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.20365,Pitching,23360159,,,,,,,,,,,,,,,,,,,,23.96295612,1849.162992,0.9138082373,,d6caa52b-1ec3-4971-ad3b-c0e4271952c0,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
80,2026-06-24,16:09:52.48,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,79.82577,0.2247063062,-4.30788409,2071.473322,238.8546028,2:00,5.44642,2.23902,5.46091,-34.73842,10.32332,17.20159,2.76245,-0.36673,72.18762,-6.273609849,-1.084738337,0.4831426777,-10.50176,5.4282,-1.87107,50,5.44294,8.18411,-115.71211,-0.61996,-14.07865,23.85182,-24.89701,7af28ac1-4cdd-44f8-ac2e-08e2e7f3f5d4,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.01513,Pitching,23360159,,,,,,,,,,,,,,,,,,,,29.61140855,1800.931781,0.8693965601,,a76ef5fb-9edf-4b35-bf6c-f939033028fa,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
81,2026-06-24,16:10:06.16,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,79.73839,0.994155405,-4.107228597,2022.500964,248.2656841,2:15,5.32681,2.59478,5.01558,-38.05297,7.82349,19.83109,3.09636,0.36498,72.1222,-6.066955116,-0.4210713059,0.4874907252,-11.65346,3.79492,-2.21657,50,5.39243,7.63842,-115.52227,0.7492,-15.59419,23.48308,-27.09584,4b4cbc3b-18c4-43c5-93cb-2f9c8b1022e8,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.31929,Pitching,23360159,,,,,,,,,,,,,,,,,,,,4.506012934,2016.249604,0.9969090943,,21cea55c-707a-4dde-82d4-1bccbfc41c29,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
82,2026-06-24,16:10:21.05,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,79.74902,2.348779224,-4.318880692,1986.162024,240.5535423,2:00,5.68765,2.59629,5.54286,-34.44486,10.47663,18.76441,5.01951,0.11662,72.08254,-4.102639772,-0.8040978328,0.4823902356,-11.30736,4.8857,-2.23427,50,5.869,8.15278,-115.55264,3.69952,-15.17666,23.00072,-25.61649,a86ea8e2-098c-4122-ac9e-d2e1a3d4f40b,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.13682,Pitching,23360159,,,,,,,,,,,,,,,,,,,,23.27438179,1824.534408,0.9186231467,,2d7300de-3d9e-4c7c-bc63-790cd42a59ad,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
83,2026-06-24,16:10:36.94,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,79.46867,-0.9541722151,-5.028598938,1877.527517,243.1770141,2:00,5.53048,2.45192,5.37345,-36.58953,9.20503,18.29531,1.58338,-0.74938,71.90838,-7.774649253,-1.60710088,0.4870553715,-11.30685,5.19131,-2.01359,50,5.41951,9.55157,-115.02973,-3.06336,-14.95565,23.88694,-25.30746,6fa26c8b-8870-43bd-84be-5c262180c16e,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.38841,Pitching,23360159,,,,,,,,,,,,,,,,,,,,24.46948191,1708.891796,0.9101820244,,8b8f2db0-8f2f-453b-9ff1-85f9eceb0742,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
84,2026-06-24,16:10:59.54,"Hargrave, Jonah",1000440614,Right,,,,,,Splitter,Live,,71.59941,1.186839736,-4.444345129,1092.795319,270.9587765,3:00,5.24562,2.43338,5.29166,-56.84099,-0.35685,16.93127,1.62662,-0.3365,65.11973,-9.373783174,-1.280363568,0.5409220186,-10.36419,-0.5627,-2.04071,50,5.31339,7.57861,-103.70729,0.53692,-11.14784,19.34505,-32.7793,a36d83a1-b51b-4650-b1d0-fe0fc043b320,09a40e25-d9f5-4ff6-8f16-977d86eae17e,69.68184,Pitching,23360159,,,,,,,,,,,,,,,,,,,,10.66739657,1073.909946,0.9827182887,,caed219f-6f7f-4fc6-bf0b-a433ff66b8d1,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
85,2026-06-24,16:11:19.10,"Hargrave, Jonah",1000440614,Right,,,,,,Splitter,Live,,72.78472,0.8236010325,-3.537647622,1206.373028,268.6625357,3:00,5.18158,2.26276,4.98858,-54.68075,0.29149,15.0474,1.40396,0.17253,66.46339,-9.26396086,-0.7430341069,0.5336335428,-8.94688,-0.09692,-1.934,50,5.21773,6.06642,-105.52976,-0.14315,-10.00439,19.36973,-32.28243,ed95ffd7-f070-44ca-9b3a-1b4dcda8ce1c,09a40e25-d9f5-4ff6-8f16-977d86eae17e,70.63356,Pitching,23360159,,,,,,,,,,,,,,,,,,,,19.4267412,1137.69123,0.9430675283,,5fc517b4-7a39-4ac1-836d-23d7c8ce5fa7,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
86,2026-06-24,16:11:36.65,"Hargrave, Jonah",1000440614,Right,,,,,,Splitter,Live,,72.96931,1.445674273,-4.460546194,1210.713764,260.520688,2:45,5.14142,2.66898,,-54.53262,3.21628,19.8379,1.99439,0.01596,65.62745,-8.488313966,-0.8309027364,0.5469445191,-11.50204,1.14291,-2.17427,50,5.24974,7.52857,-105.35373,0.77026,-12.68897,20.97891,-30.91319,ae48f854-0ba3-4116-b900-c87877803948,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,18.56615062,1147.7042,0.9479566804,,b4e43fb6-109d-4a2f-a445-8c0def2dc440,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
87,2026-06-24,16:11:50.45,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,81.10993,0.9340011326,-3.233777082,1998.590246,241.600995,2:00,5.38776,2.08924,,-37.35774,9.01365,16.7957,3.177,0.3665,73.17199,-5.861885761,-0.1718923137,0.4901132659,-9.44889,4.24311,-1.73047,50,5.45535,5.97209,-117.37065,0.44995,-13.03664,24.48158,-26.31983,46f54ca7-eaf8-40ca-a2ed-aeb47487d038,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,19.00797719,1889.613591,0.9454732381,,9d6ee2ca-ca23-4c95-a80f-df66016b631c,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
88,2026-06-24,16:12:05.72,"Hargrave, Jonah",1000440614,Right,,,,,,Slider,Live,,73.29159,2.022018131,-2.700623966,,,,5.64164,1.93645,5.56393,-51.60546,2.39315,-5.73535,3.23277,-1.06593,65.55679,-7.711562399,-3.78632244,0.5288867854,2.09624,0.54813,-1.70003,50,5.78321,5.16919,-106.23869,2.33389,2.32604,23.13473,-31.56583,ffed2b4d-c610-434c-a304-0fc807eed8d6,09a40e25-d9f5-4ff6-8f16-977d86eae17e,71.2675,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,ad673bac-cd51-4a4e-a2ab-92a0443ea75e,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
89,2026-06-24,16:12:30.76,"Hargrave, Jonah",1000440614,Right,,,,,,Slider,Live,,72.32258,1.084164287,-2.062609996,2186.126246,114.4984583,9:45,5.83613,2.04517,,-53.23365,4.45026,-9.86136,2.43732,-0.74945,65.28232,-8.675520329,-3.881774581,0.5466366516,4.35688,1.91405,-1.81255,50,5.90212,4.0957,-104.74284,0.2377,4.73931,21.13038,-30.09199,48ff9bff-a8e0-4fcb-8ca1-46c090410819,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,77.80905556,461.6449654,0.2111703138,,e05cf407-0325-4c3e-90ad-dfde234b77d3,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
90,2026-06-24,16:12:47.52,"Hargrave, Jonah",1000440614,Right,,,,,,Slider,Live,,71.54599,0.1754020451,-2.379079354,2138.597743,115.8297079,9:45,5.75971,1.73805,5.82868,-49.18888,5.85542,-12.1986,1.82381,-1.491,65.5348,-9.016185043,-4.675715244,0.5339831974,5.84685,3.10498,-1.53689,50,5.74526,4.63918,-103.98624,-0.96732,6.33436,19.15603,-28.81018,4e8cce86-9d89-45f1-a7fc-e8a56f4b3117,09a40e25-d9f5-4ff6-8f16-977d86eae17e,70.58731,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,d329a81c-e70d-4d48-9058-ffec78203980,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
91,2026-06-24,16:13:09.61,"Hargrave, Jonah",1000440614,Right,,,,,,Slider,Live,,73.4512,1.662986157,-3.461926086,,,,5.5382,2.49944,,-49.52251,6.18114,-7.54006,3.01065,-1.45532,67.08252,-7.320757087,-4.833109431,0.5371718252,2.80911,2.64616,-2.10429,50,5.67314,6.69416,-106.34387,1.38008,3.20099,19.0774,-29.15874,d56deb8d-ad46-4512-9583-d7762d5c675b,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,da9b748a-0cdc-4339-adeb-b14424e81942,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
92,2026-06-24,16:13:27.17,"Hargrave, Jonah",1000440614,Right,,,,,,Slider,Live,,69.38955,3.497808777,-0.8800671533,2045.778905,99.38298701,9:15,5.83594,1.95623,5.68009,-57.16025,1.90428,-11.73498,4.33712,0.15799,62.98994,-7.23092629,-3.090824817,0.5531396468,6.02486,-0.0726,-1.87496,50,6.09516,1.8515,-100.70373,4.67267,6.11319,18.17367,-32.24772,3f1c0a37-5268-4bc3-9e1c-fbcfcdd6fa0a,09a40e25-d9f5-4ff6-8f16-977d86eae17e,68.14272,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,586a1bd4-3496-4e72-bbc7-b27d2a243f56,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
93,2026-06-24,16:13:48.60,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,81.91909,-1.573017711,-3.919456884,1980.858428,233.4970065,1:45,5.79042,2.23103,5.49286,-29.60348,12.63164,17.1066,1.84838,-0.01505,75.11164,-7.069057269,-0.7307858715,0.4677440238,-10.16566,7.14499,-1.89952,50,5.63279,7.59839,-118.8797,-4.2181,-14.5702,22.45749,-21.93331,9d06d20c-e243-4bc5-90a6-47ab939bc75b,09a40e25-d9f5-4ff6-8f16-977d86eae17e,80.58348,Pitching,23360159,,,,,,,,,,,,,,,,,,,,17.84462315,1885.561354,0.9518910221,,f76555f9-bbb0-4547-9cdc-425e0942de3f,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
94,2026-06-24,16:14:03.63,"Hargrave, Jonah",1000440614,Right,,,,,,Splitter,Live,,73.91627,-0.8670137636,-3.839928107,1064.49638,273.7835227,3:15,5.52775,2.13734,5.42982,-53.95296,-1.21969,18.09441,0.21791,0.04407,67.45549,-10.88248412,-0.4427881772,0.5226533441,-10.86786,-0.37081,-1.80935,50,5.41438,6.67301,-107.16348,-3.17527,-12.45282,21.05054,-32.59894,93a8ca77-f4d2-4766-a7a7-6fea26011df3,09a40e25-d9f5-4ff6-8f16-977d86eae17e,72.11747,Pitching,23360159,,,,,,,,,,,,,,,,,,,,21.68417253,989.1669486,0.9292346755,,26d716dd-6780-4be6-b9d0-19eba6a460c7,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
95,2026-06-24,16:14:18.78,"Hargrave, Jonah",1000440614,Right,,,,,,Splitter,Live,,72.84434,0.1781143733,-5.153647252,1072.672741,251.4343228,2:30,5.43759,2.30531,5.80151,-47.22021,5.91258,17.82248,1.66888,-1.01493,66.72932,-8.638076071,-1.812616764,0.5246295197,-11.06929,3.12973,-1.89226,50,5.42417,9.04478,-105.58687,-0.93755,-12.45891,18.47939,-28.65142,32b5d1c7-df3b-4a31-96c9-6ea7a8ff45d8,09a40e25-d9f5-4ff6-8f16-977d86eae17e,71.84582,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,64e37050-102b-4f4d-a92e-48af1f847234,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
96,2026-06-24,16:14:32.90,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,82.09328,-0.05743407765,-4.197785449,1991.70568,239.9787153,2:00,5.72513,1.8288,5.42207,-32.61726,10.02392,17.45319,2.95309,-0.65522,74.25569,-6.154238301,-0.9298123262,0.4699871344,-10.58203,5.34857,-1.46807,50,5.69784,8.1759,-119.01277,-1.16473,-15.01391,25.13676,-24.58544,db4fee50-cd72-4918-9776-e1d7e42bf163,09a40e25-d9f5-4ff6-8f16-977d86eae17e,80.19887,Pitching,23360159,,,,,,,,,,,,,,,,,,,,25.84766234,1792.448287,0.8999564065,,b56c292b-d4f4-4643-ade4-eff5bc82101e,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
97,2026-06-24,16:14:50.09,"Hargrave, Jonah",1000440614,Right,,,,,,Slider,Live,,72.36316,2.088164834,-2.486582407,2229.620238,81.63227434,8:45,5.84588,1.84516,5.48244,-55.78051,-1.51726,-10.11904,3.15367,-1.32573,66.49499,-8.267070855,-4.373585435,0.5301811703,4.66769,-1.40804,-1.62054,50,5.99159,4.84886,-105.08966,2.26316,5.2028,18.35367,-33.7435,e8d1eae7-264a-4635-89ae-236c2d1f3f75,09a40e25-d9f5-4ff6-8f16-977d86eae17e,71.09351,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,dcd4831a-6efb-43c9-a98e-8af3028d0b17,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
98,2026-06-24,16:15:02.89,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,81.18064,0.3829679222,-3.153558565,1920.432777,235.3278695,1:45,5.55003,1.95566,5.29126,-31.45613,12.15261,17.65717,3.28878,0.46346,73.61028,-5.480504752,0.1443324855,0.4752894619,-10.28829,6.31283,-1.68137,50,5.56243,5.91846,-117.82515,-0.23237,-14.35038,24.01503,-23.36875,9569465f-a5ac-4945-9b85-f8ede7c55fe5,09a40e25-d9f5-4ff6-8f16-977d86eae17e,79.30418,Pitching,23360159,,,,,,,,,,,,,,,,,,,,20.02683292,1804.308704,0.9395323419,,d5f1c8da-921b-46f6-8f7d-9abbb6bc4d79,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
99,2026-06-24,16:15:16.85,"Hargrave, Jonah",1000440614,Right,,,,,,Splitter,Live,,72.0206,2.318404388,-1.476282246,891.2111436,266.0811717,2:45,5.30269,2.20123,5.64647,-53.8182,0.95413,14.8134,2.98195,2.05856,65.47811,-7.771945385,1.314863306,0.5326623424,-8.40012,-0.20886,-2.08546,50,5.46549,2.29404,-104.6084,2.77647,-9.20388,19.48954,-32.40289,30bd74bc-24f2-4e72-b812-3beade16e1a2,09a40e25-d9f5-4ff6-8f16-977d86eae17e,70.76235,Pitching,23360159,,,,,,,,,,,,,,,,,,,,0.1376043814,891.2085734,0.999997116,,0a6bdad5-ad9e-41d1-b823-b1019233c4e5,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
100,2026-06-24,16:15:33.73,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,79.23119,0.4061184592,-2.643978236,1885.553837,231.3015683,1:45,5.41727,1.98744,,-37.01742,10.85323,13.61735,2.72333,0.57864,72.1257,-6.319148337,-0.1622348077,0.4979732638,-7.6393,5.36406,-1.70188,50,5.42398,4.78828,-114.84287,-0.58518,-10.16658,21.96478,-25.03541,e3e5a2e3-9451-4846-b98f-709a0453f541,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,29.95759593,1633.634816,0.8663952119,,01294f0c-4790-41c1-b8f7-ae88592e9a6d,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
101,2026-06-24,16:15:49.36,"Hargrave, Jonah",1000440614,Right,,,,,,Slider,Live,,71.12339,2.457738217,0.0215588198,2078.26835,139.34514,10:45,5.78888,1.55012,5.28951,-51.81014,5.2899,-4.57953,3.78025,1.18873,64.33408,-7.220669209,-0.8374641624,0.5438631308,2.43329,2.01466,-1.54882,50,5.97566,0.09074,-103.23754,2.96508,2.58777,19.52694,-30.03149,bdd58d6e-d659-4319-b5a8-43e63ab79398,09a40e25-d9f5-4ff6-8f16-977d86eae17e,69.30501,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,fccee4e7-8d3b-4938-9b9a-3b45d5ff2eab,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
102,2026-06-24,16:16:10.96,"Hargrave, Jonah",1000440614,Right,,,,,,Slider,Live,,72.21847,1.382712617,-1.91192575,,,,5.84442,1.514,4.79066,-57.58367,-0.86441,-10.37264,2.35697,-1.16272,65.42048,-9.250227788,-3.840800816,0.542046667,4.7657,-0.91505,-1.31481,50,5.93425,3.814,-104.69591,0.75725,5.18545,20.92263,-33.16969,29c7acbd-85f6-44b6-9d83-a3d337a97e8e,09a40e25-d9f5-4ff6-8f16-977d86eae17e,69.53726,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,50663b95-d58b-4bb9-b0d4-ae44531aa883,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
103,2026-06-24,16:16:25.69,"Hargrave, Jonah",1000440614,Right,,,,,,Sinker,Live,,82.10221,-1.477982732,-2.944273891,2006.19208,238.1419766,2:00,5.80113,1.87286,5.51328,-30.93162,10.95372,17.66265,1.83952,0.58957,75.45522,-7.217538091,0.3512574204,0.4658031677,-10.18925,6.22506,-1.62821,50,5.65174,5.57032,-119.28533,-4.07096,-14.71902,22.38906,-23.18156,e1f908ac-691d-4bff-94b0-3072ff91adf0,09a40e25-d9f5-4ff6-8f16-977d86eae17e,80.91924,Pitching,23360159,,,,,,,,,,,,,,,,,,,,25.73416362,1807.214508,0.9008182842,,565739c7-0acf-4bd0-8ed7-fda6c51660ed,ff5bca7c-57a2-4930-b0f2-face6b46ce1f,,,Pitching Bullpen
