PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,CustomTags,CustomLabel,TagSet
70,2026-06-27,10:52:18.61,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,81.76017,-0.5757421781,-2.373998718,1696.606547,234.5514704,1:45,6.11498,2.22268,5.30433,-35.37701,7.70117,10.87007,2.62602,0.89902,74.13394,-7.167674769,-0.3384505054,0.4723893232,-6.50087,4.2598,-2.01504,50,6.03767,4.56767,-118.70596,-2.34475,-9.16539,25.24977,-26.16828,fb8bec7e-554d-409b-bc60-fca3cbe7ac9b,19aede06-c771-4802-9495-1ffc7d8af24a,79.79105,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,aeba29b8-3342-4604-a4e7-590b05d2174f,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
71,2026-06-27,10:52:39.47,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,82.14442,-0.02020449856,-2.636003533,1777.490053,230.7460837,1:45,6.0686,2.29727,,-33.9539,8.4637,10.41171,3.22018,0.6953,74.45352,-6.367525143,-0.683262187,0.4687534688,-6.35605,4.51023,-2.07144,50,6.04387,5.15844,-119.2851,-1.12929,-9.05964,25.24534,-25.74536,6e555179-47bd-43b2-a2e9-fc7db6926218,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,e33184db-d6a6-4961-9db5-40ab55e90134,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
72,2026-06-27,10:53:04.05,"Beelek, Ryan",1000504684,Right,,,,,,Fastball,Live,,82.98147,-3.103656911,-5.186476761,2230.101265,213.2847299,1:00,6.18437,2.3217,,-26.4335,17.05639,11.21468,1.01798,-1.68457,74.69436,-7.964909286,-3.114920127,0.4746413543,-7.51459,9.86201,-1.80054,50,5.8428,10.46465,-119.73015,-7.46896,-10.72453,26.74748,-18.09938,0b44498e-1d96-4a96-be75-00d950714756,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,30.97019355,1912.167142,0.8574351181,,cba36c44-cf67-4d80-bb5d-4a8a17f712ce,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
73,2026-06-27,10:53:21.58,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,82.37268,-1.993562209,-3.881953034,2181.764309,246.8106414,2:15,6.05899,2.29865,,-34.59271,8.15628,19.05042,1.29373,0.22472,75.02999,-8.386504918,-0.3368866051,0.4705809359,-11.18543,4.88944,-1.9483,50,5.84529,7.45651,-119.3581,-5.33133,-16.01023,24.64554,-25.17557,50d50811-9b6d-404c-b325-e79dbd79c8da,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,43.23200178,1589.6033,0.7285861692,,1aebb67b-f1e1-4e2e-b796-36a3bc35fa28,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
74,2026-06-27,10:54:25.67,"Beelek, Ryan",1000504684,Right,,,,,,Fastball,Live,,83.21916,-1.820636987,-2.130298619,1646.269563,221.5121822,1:30,6.06509,2.39895,,-30.55069,11.15143,9.89247,1.80135,1.21443,75.97256,-7.46131346,-0.2916238642,0.4647832995,-5.81082,6.38112,-2.20487,50,5.8691,4.15288,-120.81017,-4.89592,-8.5468,24.58631,-22.78843,0c64fa64-64b4-414f-93d7-3df84ad0815f,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,eddaf73e-024c-4936-a165-59e823aab4f3,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
75,2026-06-27,10:54:45.58,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,82.56194,-2.310610942,-2.275984411,1693.742977,238.3843124,2:00,6.16025,2.07806,,-35.49236,8.03643,13.07963,1.00642,1.00655,74.63391,-8.841716103,0.1546487689,0.4748536046,-7.54156,4.93448,-1.85875,50,5.89546,4.28713,-119.60291,-6.09537,-10.73363,26.81885,-25.15098,1f979feb-55c4-46ed-b7e8-a2880d7ef875,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,440f8ff9-9220-4a3a-bc5e-af988f3f160b,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
76,2026-06-27,10:55:09.79,"Beelek, Ryan",1000504684,Right,,,,,,Slider,Live,,74.37146,0.2536739715,-2.577041378,2248.161786,162.9683694,11:30,6.21394,2.17582,5.75428,-42.23085,8.55994,-2.63766,2.93105,-0.44417,68.17721,-7.63386278,-3.072022451,0.5129368359,0.67265,4.52499,-1.96068,50,6.20941,4.93906,-108.11424,-0.69018,0.79321,19.49976,-26.83807,1f52df6d-e861-47fa-8440-3d530b8c8eab,19aede06-c771-4802-9495-1ffc7d8af24a,73.48359,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,f9b3d6ff-be0d-4dbb-989f-6d38ab201a77,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
77,2026-06-27,10:55:26.62,"Beelek, Ryan",1000504684,Right,,,,,,Slider,Live,,73.86514,-1.408812003,-2.983715459,2086.49069,251.6937719,2:30,6.16919,2.20018,5.65618,-52.0147,0.12256,0.50048,0.51893,-0.54281,67.78816,-11.06484921,-2.889593282,0.5196913935,-1.20176,0.5067,-1.94809,50,6.01749,5.57521,-107.22951,-4.08405,-1.38258,20.59991,-31.59111,b4834645-7350-4f8f-9004-b311162b7301,19aede06-c771-4802-9495-1ffc7d8af24a,72.5285,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,c883f1f8-c760-4979-a420-02b83ccd101e,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
78,2026-06-27,10:55:48.82,"Beelek, Ryan",1000504684,Right,,,,,,Fastball,Live,,83.70103,-3.432706151,-6.606904786,2268.745298,198.0416413,12:30,6.19842,2.29968,,-27.04941,15.60608,5.10817,0.65637,-3.58133,76.13727,-8.35676076,-5.673841657,0.4700660184,-4.62974,9.10258,-1.62473,50,5.82025,13.77191,-120.51282,-8.26533,-6.75718,25.07385,-18.88867,5009b331-96ae-41ed-a0f1-eea45c49e870,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,38.00989893,1787.554345,0.7879043747,,2990e3f1-d5bb-47a0-901b-2f3608eb188e,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
79,2026-06-27,10:56:43.43,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,81.30581,2.931271276,-1.091766855,1754.142445,266.744152,3:00,6.06776,2.32079,,-43.38881,0.78922,14.75779,5.24248,2.51225,74.44288,-5.017141788,1.617265004,0.4783817519,-7.88553,-0.37677,-2.22163,50,6.33087,1.71343,-117.99338,4.46945,-11.16012,21.63466,-32.70728,a9d6c010-9d84-4a9e-bc73-551b23d6fc39,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,1.024248906,1753.862167,0.9998402193,,049bcd89-9d59-4846-9e87-c6b5811c3f98,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
80,2026-06-27,10:56:59.42,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,82.88886,-2.498455193,-4.300291637,2239.64612,222.4039738,1:30,6.05501,2.31648,,-25.64093,15.0808,13.78813,1.59068,-0.5344,76.00324,-7.287897007,-1.714014246,0.4592873858,-8.61707,8.81929,-1.97778,50,5.83851,8.62471,-120.23169,-6.03492,-12.62799,23.06057,-19.24972,36e7278d-0ee6-44b4-9e6d-afe47da06f76,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,38.94577562,1741.865057,0.7777411984,,55b164a9-5aaa-407a-8d6b-da3d7788e546,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
81,2026-06-27,10:57:20.09,"Beelek, Ryan",1000504684,Right,,,,,,Sweeper,Live,,73.10503,-0.3397426723,-1.303343586,2005.069411,110.4081178,9:45,6.17572,2.07734,5.72481,-50.66594,2.93675,-8.01826,1.63709,0.1952,66.04914,-9.861193238,-2.825612981,0.5269442901,3.86569,1.70458,-1.96391,50,6.11696,2.63119,-106.18326,-1.9906,4.30047,22.51899,-30.27775,6f54cd55-d7c3-4822-93e9-c1316264d834,19aede06-c771-4802-9495-1ffc7d8af24a,71.53022,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,3a14f55c-e004-4ace-a311-b8d2a78a92f5,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
82,2026-06-27,10:57:45.40,"Beelek, Ryan",1000504684,Right,,,,,,Sweeper,Live,,73.32787,1.59809575,-2.191931234,2106.116548,136.4872877,10:30,6.20718,2.20722,5.24647,-46.33801,7.69923,-7.34741,3.84876,-0.46563,66.13793,-7.055350852,-3.568604772,0.5290759009,3.1611,3.54495,-2.00091,50,6.32052,4.28638,-106.37325,1.61436,3.55388,21.44476,-28.18862,0ff6c245-b37a-429c-876f-d184c8d509ce,19aede06-c771-4802-9495-1ffc7d8af24a,71.24203,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,38047acc-bbc2-407e-9088-f95e15280b8d,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
83,2026-06-27,10:58:06.47,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,81.99486,-1.202304853,-1.928427955,1883.352921,258.0275533,2:30,6.17864,2.27515,,-38.75121,3.30268,15.69327,1.82561,1.78108,75.23861,-8.404896687,1.012422734,0.4667394092,-8.92747,2.10783,-2.11931,50,6.04992,3.5185,-119.19181,-3.72449,-12.80115,23.60374,-29.15162,bb522496-efa4-406f-91a0-1f087fbd0f1b,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,f4d7f2b3-92b7-4e73-9b0d-d12fd6599cde,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
84,2026-06-27,10:58:22.22,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,82.5924,-0.7520798771,-4.099361549,2211.579813,227.998084,1:30,5.90156,2.27455,,-29.26667,13.24239,14.76666,2.75275,-0.36094,74.83684,-6.187550445,-1.351551595,0.4692584732,-9.01581,7.19729,-1.90155,50,5.80903,8.0809,-119.70157,-2.56252,-12.96716,24.98465,-21.8224,792ef397-158d-44d4-a21a-4c751d7795a6,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,36.0623268,1787.790516,0.8083771184,,778d7e94-f6de-4d30-9858-285536440f17,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
85,2026-06-27,10:58:39.08,"Beelek, Ryan",1000504684,Right,,,,,,ChangeUp,Live,,78.09127,-3.099013512,-3.334752986,1423.667139,195.2528059,12:30,6.07015,2.31932,,-26.61727,19.08477,5.21123,0.97633,-0.33611,71.53354,-8.079764971,-2.351760972,0.4865631237,-3.78893,11.25564,-2.06328,50,5.81495,6.4608,-113.33901,-6.8784,-4.91244,21.34523,-17.58084,332cdd61-c6f1-4539-bdfd-a7b7b4b71bf7,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,41.32631764,1069.11835,0.750960896,,a2fb60a9-7e52-4506-9475-4d8383844adf,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
86,2026-06-27,10:59:35.12,"Beelek, Ryan",1000504684,Right,,,,,,ChangeUp,Live,,76.59752,-2.080636899,-4.077417165,1481.946695,221.2703645,1:30,6.15752,2.12339,5.80299,-38.33316,9.45869,8.33269,1.02256,-0.9802,70.64072,-9.198344118,-2.517518966,0.4975632875,-5.60077,5.65723,-1.79363,50,5.96364,7.68755,-111.15486,-5.13462,-7.01504,19.71485,-25.08829,fe167f58-bdb7-4e29-84d5-d389f7c6b25e,19aede06-c771-4802-9495-1ffc7d8af24a,75.75406,Pitching,23360159,,,,,,,,,,,,,,,,,,,227.7010622,61.24558193,712.8999001,0.4810563717,1:30,f2a31049-17fa-4778-a3cd-819d1f5ad306,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
87,2026-06-27,10:59:58.15,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,83.4805,-1.236660541,-0.9325870734,1755.228418,254.1538795,2:30,6.04028,2.10485,5.49702,-36.73405,4.31615,15.30635,1.82221,2.50812,75.80603,-8.092768188,1.947803772,0.4611360382,-8.46617,2.69813,-2.03354,50,5.90803,1.48192,-121.29089,-3.80056,-12.43379,26.85098,-28.21145,311e1c46-5f7b-41b8-ae1d-9bb653280ed0,19aede06-c771-4802-9495-1ffc7d8af24a,81.73822,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,62ff590b-9334-4385-8d91-7f449918b458,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
88,2026-06-27,11:00:14.79,"Beelek, Ryan",1000504684,Right,,,,,,Sinker,Live,,85.07355,-2.454875527,-5.05143468,2280.735686,244.3416296,2:15,6.13943,2.33961,,-32.65115,8.17241,17.00039,1.07569,-1.05536,77.63212,-8.423132195,-1.927757344,0.4598612781,-10.24382,4.93344,-1.83741,50,5.85875,10.23625,-122.9805,-6.51142,-15.62955,25.24092,-24.64683,93888a96-358a-4935-b357-90ebe8081cff,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,50.60118013,1447.616232,0.6347145969,,535d5758-f8e6-41c9-b3db-36b1c50a6c1c,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
89,2026-06-27,11:04:57.07,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,82.11169,-1.069208106,1.45335967,2009.840124,142.3376484,10:45,6.03402,-1.79692,4.63917,-26.04406,18.27456,-14.13046,2.84727,-1.59317,73.27748,-5.903850771,-1.181059062,0.4791422877,7.84934,9.86651,1.66055,50,5.90197,-2.51675,-118.99216,-3.14719,10.97262,28.1542,-18.38162,631a69d9-a4ce-427f-81e9-e0d1966a11b1,19aede06-c771-4802-9495-1ffc7d8af24a,78.66648,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-25.03899349,1820.955265,0.9060199581,,17556a9f-a084-4fa7-ae28-3eb38292061e,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
90,2026-06-27,11:05:15.33,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,81.49954,-3.299930569,1.943620423,2084.694003,153.7517702,11:15,5.98185,-1.78472,,-24.97924,21.82724,-10.76037,0.69758,-0.79753,73.09722,-7.817500048,-0.02033863293,0.4924071847,6.03299,12.02297,1.56219,50,5.55266,-3.56213,-117.7152,-7.79543,8.29609,26.50836,-15.64103,34829975-4c0a-49b0-b7bc-a21b06c1de89,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-12.63683229,2034.195059,0.9757763281,,bae583c8-43c3-4bfb-96c7-9254228edee4,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
91,2026-06-27,11:05:32.79,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,81.08337,-1.533552564,3.480313157,2071.677909,133.9696908,10:30,5.81228,-1.75151,6.29012,-30.38796,11.91315,-12.38362,1.864,0.42721,73.49087,-7.294953521,1.121150254,0.4681093454,7.90051,7.02558,1.50152,50,5.68475,-6.82689,-117.76532,-3.98149,10.94768,25.13672,-22.43875,b48c7690-59bd-414e-8926-8f002b02dda2,19aede06-c771-4802-9495-1ffc7d8af24a,80.52059,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-12.37138842,2023.57228,0.9767793882,,e4b112ef-0198-4fd5-b05a-e5b115bfbd4b,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
92,2026-06-27,11:05:53.02,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,82.00649,-0.5887955037,2.11186169,1993.657659,153.8486538,11:15,5.95932,-1.72045,,-26.97426,18.87617,-9.29119,3.142,-0.45274,73.33592,-5.508906966,0.412322329,0.4873524141,5.37745,9.67876,1.48056,50,5.85887,-4.00474,-118.656,-2.29668,7.51315,26.93807,-18.65129,c3327554-d121-4cc0-ad94-c2450de9d434,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-27.03785089,1775.763663,0.8907064134,,8fd2a663-d79b-4b82-bb57-976c7a0aa063,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
93,2026-06-27,11:06:16.27,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,80.51423,-1.716414678,0.9064690199,1765.008598,137.3379417,10:30,5.92767,-1.89562,4.82255,-30.45401,14.59148,-13.47113,1.76369,-2.15971,73.32907,-7.320115824,-1.590472967,0.4830555363,7.27998,8.10578,1.81704,50,5.73215,-1.3843,-116.88024,-4.55411,9.99486,23.57514,-21.04544,4df0f925-0c6d-41e1-92d9-8bd279cf886b,19aede06-c771-4802-9495-1ffc7d8af24a,78.0292,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,4e132a1d-d568-4a20-b959-65f8675a172c,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
94,2026-06-27,11:06:40.77,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,82.04583,0.3919330597,1.964029911,3791.532365,144.551086,10:45,6.01267,-1.8269,,-25.80093,20.43385,-14.58597,4.24253,-1.1389,72.88504,-4.322649451,-0.7054123564,0.489390805,7.99183,10.09261,1.60649,50,6.0299,-3.48001,-118.64033,-0.22881,11.10833,27.9418,-18.14571,7fcaf273-3924-416a-919b-3c89c381ddfd,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,bbb39858-31f6-4cfe-a81b-ce627794e379,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
95,2026-06-27,11:07:05.67,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,81.99194,-2.481787515,2.473804396,1820.768931,137.0776318,10:30,5.9075,-1.85956,4.66466,-29.65555,14.30707,-13.31621,1.07543,-0.61826,74.36961,-7.927659419,0.008831790913,0.4772140082,7.66479,8.18113,1.61915,50,5.62851,-4.65646,-118.80169,-6.21428,10.83159,25.13984,-20.61278,8ae6a194-46b7-4e9c-8fe4-59932f9d3525,19aede06-c771-4802-9495-1ffc7d8af24a,78.98435,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,0b5dbe80-b390-4bfc-81eb-874cfc09d88f,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
96,2026-06-27,11:07:25.60,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,80.72836,1.659212933,1.992647561,1787.140266,145.6099768,10:45,5.88138,-1.86786,,-29.67993,15.79526,-10.84665,4.98795,-0.87527,72.66201,-3.825314637,-0.01350792237,0.4853540613,6.22604,7.63564,1.67144,50,6.02649,-3.68566,-117.04063,2.33488,8.53049,24.61472,-21.71222,886808bb-48d2-4f05-9851-956bce654885,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,0.1020773597,1787.13743,0.999998413,,cccd8e7e-6637-488e-9e0c-ae8db088099d,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
97,2026-06-27,11:07:52.68,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,80.58003,0.9555778737,2.386514063,2006.732756,147.017707,11:00,5.87846,-1.84365,4.77152,-30.38111,14.54828,-9.47687,4.25336,-0.36991,73.25999,-4.64861703,0.6361703585,0.4824326339,5.60311,7.27179,1.61302,50,5.94823,-4.54358,-116.95596,0.89213,7.73471,22.75377,-22.13584,77d561bb-027e-4078-ab45-05f248b936bf,19aede06-c771-4802-9495-1ffc7d8af24a,78.12995,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-27.54944426,1779.193403,0.88661203,,68220d3e-d1f7-42af-b6f3-404a9e133b7b,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
98,2026-06-27,11:08:12.90,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,80.64945,-2.441491125,2.593268982,1893.983597,142.9367849,10:45,5.93275,-1.99096,4.89924,-26.91704,17.81386,-13.46467,1.37706,-0.65897,73.60996,-7.391655509,0.1001640968,0.4813657442,7.76641,9.98975,1.74835,50,5.67178,-4.83628,-116.96903,-5.91496,10.71926,22.83812,-18.38613,4a647603-3b83-4055-88fc-f58a7a37546c,19aede06-c771-4802-9495-1ffc7d8af24a,78.30312,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-26.96706946,1688.045659,0.8912673064,,7981b530-5a6e-4195-94dc-a7db7b06f872,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,,Pitching Bullpen
99,2026-06-27,11:08:34.64,"Pringle, Noah",1000357818,Left,,,,,,Fastball,Live,,80.56853,1.106542144,1.47973921,1725.300582,160.3552225,11:15,5.87495,-1.79246,,-26.58431,20.89808,-7.47645,4.73356,-0.97965,72.45651,-3.714593876,0.1225834759,0.4959497785,4.18061,10.05158,1.62063,50,5.97817,-2.71131,-116.65532,1.17964,5.69418,24.31633,-18.48335,5886041a-a5fd-4fb9-b079-ce363037415d,19aede06-c771-4802-9495-1ffc7d8af24a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-1.275498093,1724.873087,0.9997522199,,f683de1a-b158-450c-b39a-2d4c444ec8fa,e0f7e1f4-1297-4a69-85f8-2d9d8353c09b,,+5%,Pitching Bullpen
